Code UAI de l'établissement,Établissement,"Statut de l’établissement de la filière de formation (public, privé…)",Département de l’établissement,Région de l’établissement,Commune de l’établissement,Coordonnées GPS de la formation,Filière de formation,Filière de formation très agrégée,Filière de formation détaillée bis,Capacité de l’établissement par formation,Effectif total des candidats en phase principale,Rang du dernier appelé du groupe 1,f_ratio_candidats,f_ratio_admis,f_selectivity_candidats,b_ratio_candidats,b_ratio_admis,b_selectivity_candidats,gen_candidats_ratio,tech_candidats_ratio,prof_candidats_ratio,gen_admis_ratio,tech_admis_ratio,prof_admis_ratio,gen_selectivity_candidats,tech_selectivity_candidats,prof_selectivity_candidats,sans_mention_ratio,assez_bien_mention_ratio,bien_mention_ratio,tres_bien_mention_ratio,tres_bien_avec_felicitation_mention_ratio,meme_academie_ratio,meme_etablissement_ratio,last_call_rank_ratio,pressure_ratio,taux_acces_ratio,longitude,latitude,cluster
0420041S,Lycée Claude Fauriel,Public,Loire,Auvergne-Rhône-Alpes,Saint-Etienne,"45.438, 4.39398",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-1.434782608695652,-0.3309563758389262,-0.0054237288135593,-0.0468233955629194,-0.1621621621621621,0.5562226804555077,0.5655535883947467,0.6923076923076924,-0.5845662837108919,-0.0389433042845079,0.3591034233238949,0.0,0.0,0.0,0.0,-0.1990139060143232,0.0,0.0,0.0,0.7,-0.4271844660194174,0.1999999999999999,0.0,-0.263157894736842,0.3137254901960785,0.9512042662381782,-0.578892519463863,0.3899999999999999,-0.7056303167703154,0.6018843511164867,0
0750704H,Lycée Carnot,Public,Paris,Ile-de-France,Paris 17e  Arrondissement,"48.8839, 2.30755",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,0.1304347826086956,3.549077181208053,2.774237288135593,0.2733623896353512,0.5135135135135134,-0.4103750564407226,0.8157306504909694,0.9230769230769232,-0.6189619994837063,0.4612404185490042,-0.1812451475263382,0.0,0.0,0.0,0.0,0.544822425475016,0.0,0.0,0.0,-0.4333333333333333,0.5436893203883497,0.4285714285714286,0.0,-0.894736842105263,0.0,-0.5130006198395546,-0.833584239024603,-0.7300000000000001,0.2499913337077167,-0.0162379191407325,0
0312408Z,Lycée Saliège,Privé sous contrat d'association,Haute-Garonne,Occitanie,Balma,"43.6045, 1.49452",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.5088087248322147,-0.2142372881355932,0.1087102115484899,-0.5135135135135135,2.795271649011757,-0.5268445674205788,-0.8461538461538461,0.4402809852686186,-0.0288531629197164,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.1840085921778841,0.0,0.0,0.0,1.2333333333333334,-0.3106796116504853,-0.3428571428571429,0.0,-0.6842105263157894,-0.4705882352941176,1.387352499686568,0.4070429206725021,0.7100000000000001,-1.2140990175891089,-0.2571048302698988,0
0690522T,Lycée Aux Lazaristes,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 5e  Arrondissement,"45.7641, 4.82597",CPGE - MP2I,CPGE,MP2I,-1.5217391304347827,0.484479865771812,-0.5776271186440678,-0.9668383169234536,-0.3243243243243243,-0.4609888128746279,-0.3353697638245393,-0.8461538461538461,0.4402809852686186,0.506976558521801,-0.3075548151964034,0.0,0.0,0.0,0.0,0.6128378386538489,0.0,0.0,0.0,-0.6333333333333332,-1.2427184466019414,0.6285714285714287,11.25,-0.3947368421052629,1.647058823529412,-1.1769148695884175,-0.899881159590232,-1.0300000000000002,-0.6151958235404247,0.7298649876719502,1
0750655E,Lycée Louis Le Grand,Public,Paris,Ile-de-France,Paris  5e  Arrondissement,"48.8478, 2.34486",CPGE - MP2I,CPGE,MP2I,0.1304347826086956,1.56501677852349,-0.5396610169491526,-1.1671996916824616,-0.5945945945945946,0.0534113025057474,0.9605412968454786,0.6153846153846154,-0.3293041124987241,0.3767323594058462,1.0022950518290603,0.0,0.0,0.0,0.0,0.4191482745085841,0.0,0.0,0.0,-0.6333333333333332,-1.3592233009708736,0.5428571428571428,12.5,-1.2368421052631575,0.4705882352941176,-1.399338768123241,-0.6550838265996451,-1.13,0.23998003286258,-0.0051845207984458,1
0251994G,Lycée polyvalent Germaine Tillion,Public,Doubs,Bourgogne-Franche-Comté,Montbéliard,"47.4958, 6.80994",CPGE - TSI,CPGE,TSI,-0.6521739130434783,-0.56501677852349,-0.6454237288135594,-0.8922049443119446,-0.7837837837837839,3.0408588617720307,-0.0189339180369239,0.8461538461538461,-0.9359266453314956,-1.7529821709252271,110.54804986689535,0.0,-1.0,1.0,0.0,0.0,-0.55,0.0,2.375,1.1,-0.7378640776699028,-0.4571428571428572,0.0,0.7894736842105264,3.92156862745098,-0.1356627255647447,1.1523165802368944,0.5500000000000002,-0.1349584364622113,1.3176326293000973,0
0540038Y,Lycée Henri Poincaré,Public,Meurthe-et-Moselle,Grand-Est,Nancy,"48.6915, 6.17955",CPGE - MP2I,CPGE,MP2I,0.1304347826086956,0.0574664429530201,-0.1898305084745762,-1.1343007321778402,-0.6756756756756757,0.6734373960231956,-0.1963294446233836,-0.2307692307692307,0.0971898044209118,-0.0883765360149096,0.6968778096253123,0.0,0.0,0.0,0.0,-0.2725273613017187,0.0,0.0,0.0,-0.6333333333333332,-0.233009708737864,1.0,1.5,-0.0789473684210524,0.0,-0.5657805565421777,0.0120835585848127,-0.49,0.1966347053807266,1.1308743398068246,0
0750670W,Lycée Lamartine,Public,Paris,Ile-de-France,Paris  9e  Arrondissement,"48.8784, 2.3491",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,-0.2646812080536913,0.5477966101694915,1.5201968300623787,0.7297297297297298,0.2764459859979158,0.8853395291914413,0.0,0.564029082659576,0.2624803299426588,0.6269844599873754,0.0,0.0,0.0,0.0,0.2492410852468562,0.0,0.0,1.875,0.4666666666666666,-0.58252427184466,0.0857142857142857,0.0,-0.3684210526315787,0.392156862745098,1.6865253013007837,0.6132606407005877,0.65,0.2484660662659377,-0.0039283854735652,0
0381513N,Ecole des Pupilles de l'Air - lycée de la défense,Public,Isère,Auvergne-Rhône-Alpes,Montbonnot-Saint-Martin,"45.2186, 5.80525",CPGE - MPSI,CPGE,MPSI,-0.5652173913043478,0.1455536912751678,-0.672542372881356,-0.9017216691378984,-0.8648648648648649,5.267178845568649,0.0459198219605005,-0.2307692307692307,0.3874985042675564,0.4791825742403324,0.1695915149388077,1.3936319880211687,0.0,0.0,0.0,0.571504675734668,0.0,0.0,0.0,-0.6333333333333332,-1.2815533980582523,1.6571428571428577,3.0,-1.631578947368421,-0.1568627450980391,-1.236236740642233,-0.4054032092774796,-1.0500000000000005,-0.7664746216296794,1.0199848463863517,0
0420046X,Lycée Etienne Mimard,Public,Loire,Auvergne-Rhône-Alpes,Saint-Etienne,"45.4375, 4.39699",CPGE - TSI,CPGE,TSI,-0.6521739130434783,-0.5465604026845637,-0.3959322033898305,-1.452273610410609,-0.7837837837837839,0.3227994895599616,2.3596340902518023,0.7692307692307692,0.1838551230636366,-1.7529821709252271,216.6556432345642,0.0,-1.0,1.0,0.0,0.0,-0.1198830409356724,0.0,0.8750000000000001,0.3,0.4271844660194176,-0.2571428571428572,0.0,0.2368421052631581,1.96078431372549,0.8907140224717466,1.0106876364948465,0.25,-0.7057689774468409,0.602776088693819,0
0440021J,Lycée général Clemenceau,Public,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.2189, -1.5448",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,-0.0348154362416107,0.7674576271186441,1.2638353460396174,1.1351351351351353,-0.3557233074536948,0.109181722381179,-0.6923076923076923,6.796517851143791,0.1634466456222483,0.312814198858421,0.0,0.0,0.0,0.0,0.1019654961463947,0.0,0.0,0.0,-0.3333333333333333,0.2718446601941748,0.4571428571428572,1.0,0.0,-0.3137254901960783,1.0969009839519086,0.134730471838146,0.2900000000000001,-0.2117487191220023,-1.1575287018774632,0
0450094H,Lycée agricole Le Chesnoy - Les Barres,Public,Loiret,Centre,Amilly,"47.9753, 2.76812",CPGE - BCPST,CPGE,BCPST,-0.4347826086956521,-0.3678691275167785,-0.447457627118644,0.7511791733103486,0.5945945945945945,-0.123548015686577,-0.7890705042439435,-0.5384615384615385,0.4214698216319595,-0.7947467928646796,1.3133949348974354,0.0,0.0,0.0,0.0,-1.32298909474602,0.0,0.0,1.7500000000000002,1.2666666666666664,-0.4660194174757281,-0.6571428571428573,0.0,-0.7105263157894736,-0.1568627450980391,-0.2425749135154534,0.4316444856674066,0.41,-0.0019828476743138,0.1202097805244216,0
0491966W,Lycée général et technologique Henri Bergson,Public,Maine-et-Loire,Pays-de-la-Loire,Angers,"47.4717, -0.59208",CPGE - PCSI,CPGE,PCSI,0.1304347826086956,0.7948825503355704,1.608135593220339,-0.3450521589721243,-0.3513513513513513,0.7706513753601387,-0.4405571442505957,-0.3846153846153846,0.2885996240747245,0.0660276711212741,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.0429088156359939,0.0,0.0,0.0,-0.4999999999999999,1.203883495145631,-0.0571428571428572,0.5,0.2368421052631581,-0.1568627450980391,0.3913202305313482,-0.4686054872945147,-0.1499999999999999,-0.1416418810707387,-0.8752774644434456,0
0540038Y,Lycée Henri Poincaré,Public,Meurthe-et-Moselle,Grand-Est,Nancy,"48.6915, 6.17955",CPGE - BCPST,CPGE,BCPST,2.217391304347826,0.4173657718120805,1.296271186440678,0.9442133579103872,0.7027027027027027,-0.1138412004362194,-0.5422446350431956,-0.4615384615384615,0.4808934170234176,-0.2552261415855821,1.5208855751312989,1.0907904292560051,0.0,0.0,0.0,-0.5206537853585892,0.0,0.0,0.0,-0.1999999999999999,0.5436893203883497,0.1428571428571429,0.75,0.0526315789473684,-0.0784313725490195,0.5350094419282282,0.4627206677676104,0.0900000000000001,0.1966347053807266,1.1308743398068246,0
0541318P,Lycée Notre Dame Saint Sigisbert,Privé sous contrat d'association,Meurthe-et-Moselle,Grand-Est,Nancy,"48.6952, 6.17524",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,-0.9130434782608696,-0.3066275167785235,-0.5206779661016949,0.5616338322271667,0.2432432432432431,0.2763893740371925,-1.444322420586741,-0.4615384615384615,-1.248769803177118,-1.0982430961468166,-0.4645852064168748,0.0,0.0,0.0,0.0,-1.7743264065143658,0.0,0.0,0.625,0.3666666666666666,-0.233009708737864,0.0571428571428571,0.0,0.3947368421052632,0.7058823529411764,-0.5056441255698293,-0.1518670285238409,0.6900000000000001,0.1976607943870149,1.1295974663987507,0
0560114V,Lycée Saint François-Xavier,Privé sous contrat d'association,Morbihan,Bretagne,Vannes,"47.654, -2.76072",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,0.1304347826086956,-0.2034395973154362,-0.2522033898305085,0.6547722861532507,1.0540540540540542,-0.6595948989620293,-0.9853881548926596,-0.1538461538461538,-0.9372255439221922,-0.7792759487115717,-0.4645852064168748,4.331207802984564,0.0,0.0,0.0,-1.2999819966847317,0.0,0.0,0.75,0.3333333333333332,0.3883495145631069,-0.2571428571428572,0.0,0.2631578947368423,-0.2352941176470588,-0.2678999674977504,0.4516467700693892,0.5500000000000002,-0.0910861984095603,-1.5177551321201064,0
0690032K,Lycée Juliette Récamier,Public,Rhône,Auvergne-Rhône-Alpes,Lyon 2e  Arrondissement,"45.7496, 4.83024",CPGE - ENS Rennes D1,CPGE,ENS Rennes D1,-0.0869565217391304,0.8326342281879194,0.1464406779661017,1.3888531762353007,1.3243243243243243,-0.4420595963565255,0.0912803677910362,0.3846153846153846,-0.6029500621385832,0.3719398948492148,1.150234370569876,0.8189166817828317,0.0,0.0,0.0,0.4120212747845569,0.0,0.0,0.0,-0.6333333333333332,-0.7766990291262135,1.2000000000000002,3.5000000000000004,-0.9210526315789472,-0.4705882352941176,-0.7732542160852254,-0.5408903113169669,-0.8700000000000001,-0.6192169831596618,0.7311300107467708,0
0750658H,Lycée Saint-Louis (6ème),Public,Paris,Ile-de-France,Paris  6e  Arrondissement,"48.849, 2.34147",CPGE - MPSI,CPGE,MPSI,6.391304347826087,6.590184563758389,2.592542372881356,-0.6489566092162639,-0.2162162162162162,-0.2016449638579961,0.3633607496261016,-0.3076923076923076,1.1130123284283784,0.4796036275457224,-0.1858025817052005,0.5513736682181163,0.0,0.0,0.0,0.5721308351471905,0.0,0.0,0.0,-0.6333333333333332,-1.553398058252427,0.7428571428571429,12.75,-1.0,-0.4705882352941176,-1.0547288081014927,-0.5398145730791798,-0.99,0.2403128184862406,-0.0061888365416878,1
0750700D,Lycée Jean-Baptiste Say,Public,Paris,Ile-de-France,Paris 16e  Arrondissement,"48.8475, 2.26781",CPGE - PTSI,CPGE,PTSI,0.0,0.5910234899328859,-0.4528813559322034,-0.9904311428929472,-0.3243243243243243,-0.5033954528331844,-0.2543030230335506,0.1538461538461538,-0.6166977958693246,0.4031963505998213,0.4071276720543638,0.957814210848471,0.0,0.0,0.0,0.4585035698284296,0.0,0.0,0.0,-0.6333333333333332,-1.1650485436893203,1.3714285714285714,4.5,-0.7894736842105261,2.5098039215686274,-1.1810638983161712,-0.4269849051847931,-1.0300000000000002,0.2398968364566639,-0.0280112252281745,1
0782563M,Lycée La Bruyère,Public,Yvelines,Ile-de-France,Versailles,"48.8013, 2.13759",CPGE - Lettres,CPGE,Lettres,2.217391304347826,0.0448825503355704,0.9328813559322032,0.9509301549237692,0.945945945945946,-0.3762737800773325,-0.6123100109667096,-0.5384615384615385,0.845125254824335,-0.0480670684847763,0.242276525982439,0.0,0.0,0.0,0.0,-0.2125820950262643,0.0,0.0,0.625,-0.0666666666666666,0.3883495145631069,0.0857142857142857,0.25,0.1578947368421054,0.392156862745098,0.9045289620286724,1.1039509784536632,0.5300000000000001,0.2270845899457134,-0.0665899851352385,0
0920928J,Lycée La Salle Passy Buzenval,Privé sous contrat d'association,Hauts-de-Seine,Ile-de-France,Rueil-Malmaison,"48.8588, 2.18322",CPGE - PTSI,CPGE,PTSI,-0.1304347826086956,-0.0734060402684563,-0.631864406779661,-1.2107959225892602,-0.5945945945945946,-0.0710452268051757,-1.2437392375528162,-0.8461538461538461,0.4402809852686186,0.4998963052253719,0.079994803753899,0.0,0.0,0.0,0.0,0.6023086082978579,0.0,0.0,0.0,-0.6333333333333332,-0.4660194174757281,1.3142857142857145,0.5,-0.8421052631578946,-0.0784313725490195,-1.1104678578765583,0.0393228399208481,-0.93,0.2430305677461403,-0.0530717174762049,0
0940121W,Lycée D'Arsonval,Public,Val-de-Marne,Ile-de-France,Saint-Maur-des-Fossés,"48.8031, 2.47333",CPGE - TPC,CPGE,TPC,-0.9130434782608696,-0.6254194630872483,-0.7186440677966102,-0.1528976723673331,0.081081081081081,-0.1800732611028274,1.6847974613941383,0.0769230769230768,1.0184208612307726,-1.7529821709252271,141.78278769218215,0.0,-1.0,1.0,0.0,0.0,-0.4233870967741935,0.0,0.75,0.1666666666666666,0.4660194174757283,-0.1428571428571429,0.0,-0.6052631578947368,2.2745098039215685,-0.0651442450573585,1.223338719180854,0.3100000000000001,0.2275837683812062,0.0328757870287729,0
0952196W,LYCEE POLYVALENT GUSTAVE MONOD,Public,Val-d'oise,Ile-de-France,Enghien-les-Bains,"48.9727, 2.2948",CPGE - MPSI,CPGE,MPSI,-0.217391304347826,0.1010906040268456,0.1057627118644067,-0.6995628373340921,-0.5945945945945946,1.3883996411650883,1.9253991831557664,1.0,-0.2185572248119039,0.1256647620493029,0.1997632979117442,1.4599358438246892,0.0,0.0,0.0,0.0457790662592882,0.0,0.0,0.625,0.3999999999999999,0.1553398058252428,-0.1142857142857143,0.0,0.6052631578947371,0.8627450980392157,-0.1764051288535293,-0.206114648241796,-0.49,0.2746174698586362,-0.0200152128653142,0
0791062A,Lycée de la Venise Verte,Public,Deux-sèvres,Nouvelle Aquitaine,Niort,"46.317, -0.48669","CPGE - ECT - Option technologique - (en 3 ans, destinée aux bacs professionnels)",CPGE,ECT - Option technologique,-0.9130434782608696,-0.7806208053691275,-0.8596610169491525,-0.1282989531238785,0.1351351351351351,-0.2496581679368875,3.878933602144009,0.7692307692307692,0.8774592530965488,-1.7529821709252271,-0.4645852064168748,1523.1070360511353,-1.0,0.0,1.0,0.0,0.0,-0.0634920634920634,0.8750000000000001,1.0333333333333332,-1.048543689320388,-0.0571428571428572,0.0,-0.3421052631578947,-0.4705882352941176,0.984637669978899,7.897165108835468,0.7500000000000001,-0.4618648474385912,-0.844054798903548,0
0010013J,Lycée Lalande,Public,Ain,Auvergne-Rhône-Alpes,Bourg-en-Bresse,"46.2024, 5.22593",CPGE - MPSI,CPGE,MPSI,0.0869565217391304,0.3376677852348993,1.0223728813559323,-0.6307430305319225,-0.2702702702702703,-0.0259101852290817,0.266573071462158,-0.3076923076923076,0.98045321262797,-0.1850481784394747,-0.2878697733170463,1.1650204369775816,0.0,0.0,0.0,-0.4162902959545771,0.0,0.0,0.625,0.5999999999999999,0.3883495145631069,-0.4571428571428572,0.0,-0.1052631578947366,-0.0784313725490195,0.5247227828462167,-0.2586972804825927,0.1100000000000001,-0.4936458744982242,0.8483564698746011,0
0061642C,Lycée International de Valbonne,Public,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Valbonne,"43.6207, 7.04161",CPGE - MPSI,CPGE,MPSI,0.1304347826086956,0.5364932885906041,0.1545762711864406,-0.5711393434849512,-0.4324324324324324,0.695141576181974,0.708277288298349,-0.0769230769230768,0.6154563468256744,0.164857772304752,-0.1624483483551962,0.0,0.0,0.0,0.0,0.1040640196425894,0.0,0.0,0.0,-0.5666666666666667,-0.3883495145631067,1.0571428571428572,1.5,0.3947368421052632,-0.3137254901960783,-0.6011426860410204,-0.359067590272315,-0.6700000000000002,-1.2096064116696834,1.3862667969215798,0
0130040Y,Lycée Thiers,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Marseille  1er Arrondissement,"43.2968, 5.38259",CPGE - MPSI,CPGE,MPSI,2.217391304347826,1.6950503355704698,0.4908474576271186,-0.7161779054999999,-0.1891891891891892,-0.3694105633516398,1.0140462530382348,0.3846153846153846,-0.0500341169499722,0.364419162148179,0.1083621101894701,0.0,0.0,0.0,0.0,0.400836995954451,0.0,0.0,0.0,-0.5999999999999999,-1.0097087378640777,1.142857142857143,5.0,0.3157894736842105,0.1568627450980392,-0.950630590569654,-0.301351552295576,-0.8500000000000001,-1.2994307979228643,0.8947683000622886,1
0132733A,Lycée Antonin Artaud,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Marseille 13e  Arrondissement,"43.3407, 5.42315",CPGE - TSI,CPGE,TSI,-0.4347826086956521,-0.4853187919463087,-0.5342372881355932,-1.2207652081573095,-0.9729729729729728,10.206054406774426,2.231193489426805,1.307692307692308,-0.3180258366490893,-1.7529821709252271,148.14670672572805,0.0,-1.0,1.0,0.0,0.0,-0.3975903614457831,0.0,0.8750000000000001,0.3999999999999999,0.5436893203883497,-0.4571428571428572,0.0,0.7894736842105264,1.1764705882352942,-0.1080702965882458,0.9312637381422412,0.0900000000000001,-1.2872563905239325,0.9067845379814288,0
0141796B,Lycée Salvador Allende,Public,Calvados,Normandie,Hérouville-Saint-Clair,"49.2033, -0.34486",CPGE - ECT - Option technologique,CPGE,ECT - Option technologique,-0.9130434782608696,-0.5289429530201343,-0.6996610169491525,0.2228420837693709,0.3783783783783784,-0.2776292265261084,1.467542799679178,1.3846153846153846,-0.6163338741277431,-1.7529821709252271,147.0085816800769,0.0,-1.0,1.0,0.0,0.0,-0.4022038567493112,0.0,2.625,0.9333333333333332,-0.58252427184466,-0.4857142857142857,0.0,0.631578947368421,0.9411764705882352,-0.4688933047116763,0.5033346659748728,-0.1499999999999999,0.3385677738721678,-0.8020364797696297,0
0170029P,LPO Léonce Vieljeux,Public,Charente-Maritime,Nouvelle Aquitaine,La Rochelle,"46.1773, -1.15063",CPGE - TSI,CPGE,TSI,0.0,-0.3687080536912752,-0.4447457627118644,-1.4964704191394114,-0.8648648648648649,1.1438007367640857,0.7457129502707607,0.1538461538461538,0.1207837402861983,-1.7529821709252271,195.46625888607164,0.0,-1.0,1.0,0.0,0.0,-0.2057761732851986,0.0,0.0,-0.0666666666666666,0.504854368932039,0.0285714285714285,1.0,-0.8157894736842104,0.8627450980392157,-0.3077826131775806,0.8582285175339284,-0.2900000000000001,-0.5006066404597985,-1.0407525554132693,0
0590258K,Lycée Gaston Berger,Public,Nord,Hauts-de-France,Lille,"50.6134, 3.0784",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.3468959731543624,-0.1898305084745762,0.0013827005526102,-0.3783783783783784,1.5663017653268516,-0.2254651659523138,-0.8461538461538461,0.4402809852686186,-0.441259819708005,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.7973093468073799,0.0,0.0,4.125,0.4666666666666666,-1.5922330097087378,0.2857142857142857,0.0,0.7894736842105264,-0.4705882352941176,0.4602126450280446,-0.077590943130571,0.49,0.7296186138092164,0.212132815572523,0
0190032G,Lycée Edmond Perrier,Public,Corrèze,Nouvelle Aquitaine,Tulle,"45.2673, 1.76883",CPGE - PCSI,CPGE,PCSI,-0.9130434782608696,-0.614513422818792,-0.6454237288135594,0.3617195092414794,0.027027027027027,0.5506849325960261,-0.4007038005471904,-0.0769230769230768,-0.4477356705446932,-0.4983322413179597,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.8821832417015807,0.0,0.0,0.0,0.3666666666666666,0.7378640776699029,-0.3714285714285714,0.0,-0.5263157894736841,1.8823529411764703,0.2895067155677275,1.1101386816303285,0.5300000000000001,-0.7529690717361033,-0.1758382074000887,0
0540038Y,Lycée Henri Poincaré,Public,Meurthe-et-Moselle,Grand-Est,Nancy,"48.6915, 6.17955",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + HGG,-0.9130434782608696,-0.0734060402684563,0.4366101694915254,0.1017465060292476,0.027027027027027,0.2352673326322019,-0.1860074601494941,-0.1538461538461538,-0.0856979750179168,-0.2909211092014367,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.5737367077967624,0.0,0.0,1.125,0.6666666666666666,-0.4271844660194174,-0.0285714285714286,0.0,0.3421052631578947,0.5490196078431373,0.7830715787687376,-0.4272596887705949,0.3899999999999999,0.1966347053807266,1.1308743398068246,0
0593114P,Lycée Saint-Paul,Privé sous contrat d'association,Nord,Hauts-de-France,Lille,"50.641, 3.05732",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-0.9130434782608696,-0.0994127516778523,-0.5342372881355932,-0.2528923342820683,0.1891891891891892,-0.4705925509033825,-0.8558950946540448,-0.8461538461538461,0.4402809852686186,0.5290629869686497,-0.4645852064168748,0.0,0.0,0.0,0.0,0.6456831456113367,0.0,0.0,0.0,-0.3666666666666666,0.1941747572815535,0.2857142857142857,3.0,-0.4210526315789472,-0.4705882352941176,-0.836395751733105,-0.4052192188438373,-0.8300000000000002,0.7296186138092164,0.2058876899478805,0
0350776D,Lycée St Vincent-Providence,Privé sous contrat d'association,Ille-et-Vilaine,Bretagne,Rennes,"48.1137, -1.6647",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-0.8260869565217391,-0.3368288590604026,-0.1898305084745762,-0.4285949554366238,-0.3243243243243243,0.5064702134484049,-0.6958692613271704,-0.5384615384615385,0.6448523898172844,0.4637689423832443,-0.4645852064168748,0.0,0.0,0.0,0.0,0.5485826595791765,0.0,0.0,0.0,-0.2333333333333333,0.6601941747572815,0.2285714285714285,0.0,0.1842105263157896,-0.4705882352941176,0.4045251714493633,-0.0179491146144753,-0.21,0.0363984275879282,-1.1930500758051006,0
